year,estimate,code
1998,-1.16,ID
1998,-0.46,IR
1998,-1.42,IQ
1998,1.55,IE
1998,1.15,IL
1998,0.49,IT
1998,0.14,JM
1998,1.07,JP
1998,0.11,JO
1998,-1.08,KZ
1998,-1.17,KE
1998,..,KI
1998,-1.25,KP
1998,0.30,KR
1998,..,XK
1998,0.56,KW
1998,-1.06,KG
1998,-0.69,LA
1998,0.14,LV
1998,-0.47,LB
1998,-0.11,LS
1998,-1.54,LR
1998,-0.91,LY
1998,1.33,LI
1998,0.30,LT
1998,1.89,LU
1998,0.43,MO
1998,-0.56,MG
1998,-0.26,MW
1998,0.36,MY
1998,-0.29,MV
1998,-0.90,ML
1998,0.53,MT
1998,..,MH
1998,-0.52,MR
1998,0.22,MU
1998,-0.39,MX
1998,..,FM
1998,-0.40,MD
1998,..,MC
1998,0.11,MN
1998,0.50,ME
1998,0.10,MA
1998,-0.39,MZ
1998,-1.33,MM
1998,0.74,NA
1998,..,NR
1998,-0.60,NP
1998,2.09,NL
1998,2.15,NZ
1998,-0.96,NI
1998,-1.07,NE
1998,-1.16,NG
1998,..,NU
1998,-0.64,MK
1998,2.16,NO
1998,0.72,OM
1998,-1.08,PK
1998,..,PW
1998,-0.14,PA
1998,-0.70,PG
1998,-1.33,PY
1998,-0.43,PE
1998,-0.38,PH
1998,0.79,PL
1998,1.25,PT
1998,0.43,PR
1998,0.47,QA
1998,-0.65,RO
1998,-0.95,RU
1998,-0.73,RW
1998,..,RE
1998,-0.02,WS
1998,..,SM
1998,-0.26,SA
1998,-0.12,SN
1998,-1.20,RS
1998,0.57,SC
1998,-0.72,SL
1998,2.06,SG
1998,0.06,SK
1998,1.16,SI
1998,0.36,SB
1998,-1.17,SO
1998,0.64,ZA
1998,..,SS
1998,1.36,ES
1998,-0.08,LK
1998,..,KN
1998,..,LC
1998,..,VC
1998,-1.12,SD
1998,0.25,SR
1998,2.17,SE
1998,2.05,CH
1998,-0.91,SY
1998,0.40,ST
1998,0.58,TW
1998,-1.25,TJ
1998,-0.80,TZ
1998,-0.14,TH
1998,..,TL
1998,-0.83,TG
1998,..,TO
1998,0.66,TT
1998,-0.43,TN
1998,-1.07,TM
1998,..,TV
1998,-0.35,TR
1998,-0.99,UG
1998,-1.26,UA
1998,0.03,AE
1998,2.05,GB
1998,1.55,US
1998,1.08,UY
1998,-1.13,UZ
1998,0.24,VU
1998,-0.93,VE
1998,-0.49,VN
1998,..,VI
1998,0.03,PS
1998,-1.00,YE
1998,-0.85,ZM
1998,-0.50,ZW
1998,-2.10,AF
1998,-0.73,AL
1998,-0.88,DZ
1998,..,AS
1998,1.40,AD
1998,-1.06,AO
1998,..,AI
1998,0.65,AG
1998,0.33,AR
1998,-0.55,AM
1998,..,AW
1998,1.62,AU
1998,1.80,AT
1998,-0.93,AZ
1998,1.26,BS
1998,0.57,BH
1998,-0.49,BD
1998,1.40,BB
1998,-0.55,BY
1998,1.77,BE
1998,0.40,BZ
1998,-0.35,BJ
1998,1.15,BM
1998,0.65,BT
1998,-0.10,BO
1998,-1.21,BA
1998,0.43,BW
1998,-0.20,BR
1998,0.89,BN
1998,-0.08,BG
1998,-0.92,BF
1998,-1.60,BI
1998,-0.87,KH
1998,-0.83,CM
1998,1.88,CA
1998,..,CV
1998,1.90,KY
1998,-1.35,CF
1998,-0.60,TD
1998,1.10,CL
1998,-0.20,CN
1998,-0.33,CO
1998,-1.73,CD
1998,-1.10,CG
1998,..,CK
1998,0.31,CR
1998,0.04,HR
1998,-0.50,CU
1998,1.20,CY
1998,0.59,CZ
1998,-0.23,CI
1998,1.91,DK
1998,-0.85,DJ
1998,0.65,DM
1998,-0.53,DO
1998,-0.35,EC
1998,-0.20,EG
1998,-0.61,SV
1998,-1.04,GQ
1998,-1.10,ER
1998,0.50,EE
1998,-0.60,SZ
1998,-1.19,ET
1998,-0.10,FJ
1998,1.95,FI
1998,1.45,FR
1998,0.90,GF
1998,-0.46,GA
1998,-0.48,GM
1998,-0.60,GE
1998,1.81,DE
1998,-0.22,GH
1998,0.74,GR
1998,..,GL
1998,0.65,GD
1998,..,GU
1998,-0.35,GT
1998,-0.85,GN
1998,-1.29,GW
1998,-0.04,GY
1998,-1.17,HT
1998,-0.61,HN
1998,1.10,HK
1998,0.94,HU
1998,1.84,IS
1998,-0.11,IN
1998,-0.69,ID
1998,-0.49,IR
1998,-1.92,IQ
1998,1.74,IE
1998,1.04,IL
1998,0.83,IT
1998,0.22,JM
1998,1.02,JP
1998,0.08,JO
1998,-0.87,KZ
1998,-0.49,KE
1998,..,KI
1998,-1.92,KP
1998,0.29,KR
1998,..,XK
1998,-0.08,KW
1998,-0.35,KG
1998,-0.60,LA
1998,0.19,LV
1998,0.02,LB
1998,-0.10,LS
1998,-1.73,LR
1998,-0.93,LY
1998,1.65,LI
1998,0.31,LT
1998,1.96,LU
1998,0.40,MO
1998,-0.55,MG
1998,-0.34,MW
1998,0.75,MY
1998,0.90,MV
1998,-1.17,ML
1998,0.89,MT
1998,..,MH
1998,-0.10,MR
1998,0.32,MU
1998,0.38,MX
1998,..,FM
1998,-0.34,MD
1998,..,MC
1998,-0.29,MN
1998,..,ME
1998,0.02,MA
1998,-0.47,MZ
1998,-1.19,MM
1998,0.30,NA
1998,..,NR
1998,-0.35,NP
1998,2.00,NL
1998,1.63,NZ
1998,-0.66,NI
1998,-1.10,NE
1998,-1.12,NG
1998,..,NU
1998,-0.72,MK
1998,1.91,NO
1998,0.42,OM
1998,-0.49,PK
1998,..,PW
1998,0.36,PA
1998,-0.48,PG
1998,-1.06,PY
1998,0.07,PE
1998,-0.04,PH
1998,0.62,PL
1998,1.11,PT
1998,1.15,PR
1998,0.43,QA
1998,-0.53,RO
1998,-0.66,RU
1998,-1.10,RW
1998,..,RE
1998,0.40,WS
1998,..,SM
1998,-0.22,SA
1998,-0.15,SN
1998,-0.88,RS
1998,0.65,SC
1998,-1.55,SL
1998,2.07,SG
1998,0.54,SK
1998,0.75,SI
1998,..,SB
1998,-1.92,SO
1998,0.62,ZA
1998,..,SS
1998,1.60,ES
1998,-0.46,LK
1998,..,KN
1998,..,LC
1998,..,VC
1998,-1.06,SD
1998,-0.48,SR
1998,1.88,SE
1998,1.91,CH
1998,-1.06,SY
1998,-0.35,ST
1998,0.80,TW
1998,-1.35,TJ
1998,-0.55,TZ
1998,0.04,TH
1998,..,TL
1998,-0.99,TG
1998,..,TO
1998,0.21,TT
1998,0.42,TN
1998,-1.10,TM
1998,..,TV
1998,-0.31,TR
1998,-0.49,UG
1998,-0.85,UA
1998,0.75,AE
1998,1.86,GB
1998,1.70,US
1998,0.43,UY
1998,-1.21,UZ
1998,..,VU
1998,-0.80,VE
1998,-0.42,VN
1998,..,VI
1998,-1.10,PS
1998,-0.80,YE
1998,-1.07,ZM
1998,-0.42,ZW
1998,-2.43,AF
1998,-0.54,AL
1998,-1.88,DZ
1998,..,AS
1998,1.18,AD
1998,-2.32,AO
1998,..,AI
1998,0.73,AG
1998,-0.13,AR
1998,-0.66,AM
1998,..,AW
1998,1.07,AU
1998,1.11,AT
1998,-0.70,AZ
1998,1.09,BS
1998,-0.16,BH
1998,-0.37,BD
1998,1.08,BB
1998,0.11,BY
1998,1.02,BE
1998,0.60,BZ
1998,0.74,BJ
1998,0.73,BM
1998,0.54,BT
1998,-0.24,BO
1998,-0.59,BA
1998,0.96,BW
1998,-0.34,BR
1998,1.11,BN
1998,0.58,BG
1998,-0.11,BF
1998,-2.30,BI
1998,-1.26,KH
1998,-0.78,CM
1998,0.95,CA
1998,1.11,CV
1998,0.73,KY
1998,-1.14,CF
1998,-1.31,TD
1998,0.03,CL
1998,-0.39,CN
1998,-1.79,CO
1998,-2.85,CD
1998,-1.50,CG
1998,..,CK
1998,0.90,CR
1998,0.07,HR
1998,0.01,CU
1998,0.22,CY
1998,0.90,CZ
1998,-0.20,CI
1998,1.43,DK
1998,-0.96,DJ
1998,0.73,DM
1998,-0.42,DO
1998,-0.16,EC
1998,-0.02,EG
1998,0.09,SV
1998,-0.08,GQ
1998,-0.97,ER
1998,0.66,EE
1998,-0.01,SZ
1998,-0.63,ET
1998,0.86,FJ
1998,1.47,FI
1998,0.70,FR
1998,0.05,GF
1998,0.33,GA
1998,0.68,GM
1998,-1.64,GE
1998,1.24,DE
1998,-0.14,GH
1998,0.77,GR
1998,..,GL
1998,0.95,GD
1998,..,GU
1998,-0.67,GT
1998,-0.59,GN
1998,-1.86,GW
1998,0.12,GY
1998,-0.94,HT
1998,0.03,HN
1998,0.70,HK
1998,1.22,HU
1998,1.38,IS
1998,-1.20,IN
1998,-1.73,ID
1998,-0.69,IR
1998,-1.53,IQ
1998,1.51,IE
1998,-1.12,IL
1998,1.19,IT
1998,0.08,JM
1998,1.25,JP
1998,0.08,JO
1998,0.19,KZ
1998,-0.91,KE
1998,..,KI
1998,-0.42,KP
1998,0.51,KR
1998,..,XK
1998,0.46,KW
1998,-0.17,KG
1998,-0.19,LA
1998,0.03,LV
1998,-0.75,LB
1998,-0.12,LS
1998,-1.76,LR
1998,-0.81,LY
1998,1.18,LI
1998,0.43,LT
1998,1.39,LU
1998,0.27,MO
1998,0.20,MG
1998,-0.07,MW
1998,-0.04,MY
1998,1.12,MV
1998,0.43,ML
1998,1.43,MT
1998,..,MH
1998,0.35,MR
1998,0.97,MU
1998,-0.42,MX
1998,..,FM
1998,0.39,MD
1998,..,MC
1998,0.35,MN
1998,..,ME
1998,0.31,MA
1998,0.11,MZ
1998,-1.49,MM
1998,0.51,NA
1998,..,NR
1998,-0.73,NP
1998,1.59,NL
1998,1.32,NZ
1998,-0.49,NI
1998,-0.32,NE
1998,-0.59,NG
1998,..,NU
1998,-0.71,MK
1998,1.44,NO
1998,0.85,OM
1998,-1.12,PK
1998,..,PW
1998,0.37,PA
1998,-0.11,PG
1998,-0.75,PY
1998,-0.52,PE
1998,-0.26,PH
1998,0.84,PL
1998,1.37,PT
1998,0.27,PR
1998,1.06,QA
1998,0.50,RO
1998,-1.09,RU
1998,-2.04,RW
1998,..,RE
1998,1.34,WS
1998,..,SM
1998,0.11,SA
1998,-0.99,SN
1998,-2.14,RS
1998,1.08,SC
1998,-2.17,SL
1998,0.93,SG
1998,1.18,SK
1998,1.24,SI
1998,1.11,SB
1998,-2.14,SO
1998,-0.55,ZA
1998,..,SS
1998,0.13,ES
1998,-1.48,LK
1998,..,KN
1998,0.35,LC
1998,1.11,VC
1998,-2.26,SD
1998,0.60,SR
1998,1.40,SE
1998,1.44,CH
1998,-0.04,SY
1998,1.08,ST
1998,0.96,TW
1998,-1.84,TJ
1998,-0.41,TZ
1998,0.64,TH
1998,..,TL
1998,-0.62,TG
1998,..,TO
1998,0.41,TT
1998,0.26,TN
1998,0.20,TM
1998,..,TV
1998,-1.23,TR
1998,-1.10,UG
1998,-0.12,UA
1998,0.87,AE
1998,0.93,GB
1998,0.88,US
1998,0.77,UY
1998,-0.68,UZ
1998,1.11,VU
1998,-0.54,VE
1998,0.32,VN
1998,..,VI
1998,-1.35,PS
1998,-1.19,YE
1998,0.22,ZM
1998,-0.74,ZW
1998,-1.73,AF
1998,-0.93,AL
1998,-1.20,DZ
1998,..,AS
1998,1.18,AD
1998,-1.53,AO
1998,..,AI
1998,1.05,AG
1998,-0.04,AR
1998,-0.38,AM
1998,..,AW
1998,1.76,AU
1998,1.80,AT
1998,-1.12,AZ
1998,1.26,BS
1998,0.35,BH
1998,-0.94,BD
1998,1.23,BB
1998,-0.89,BY
1998,1.22,BE
1998,-0.11,BZ
1998,0.05,BJ
1998,1.21,BM
1998,0.04,BT
1998,-0.23,BO
1998,-0.67,BA
1998,0.63,BW
1998,-0.20,BR
1998,0.53,BN
1998,-0.22,BG
1998,-0.91,BF
1998,-1.38,BI
1998,-1.18,KH
1998,-1.14,CM
1998,1.71,CA
1998,0.67,CV
1998,1.46,KY
1998,-1.17,CF
1998,-1.19,TD
1998,1.10,CL
1998,-0.48,CN
1998,-0.66,CO
1998,-1.92,CD
1998,-1.62,CG
1998,..,CK
1998,0.63,CR
1998,-0.41,HR
1998,-1.05,CU
1998,0.95,CY
1998,0.87,CZ
1998,-0.92,CI
1998,1.84,DK
1998,-0.91,DJ
1998,0.84,DM
1998,-0.58,DO
1998,-0.54,EC
1998,-0.13,EG
1998,-0.69,SV
1998,-1.35,GQ
1998,-0.63,ER
1998,0.59,EE
1998,-0.66,SZ
1998,-0.91,ET
1998,0.34,FJ
1998,1.95,FI
1998,1.36,FR
1998,0.96,GF
1998,-0.37,GA
1998,0.00,GM
1998,-1.22,GE
1998,1.62,DE
1998,-0.44,GH
1998,0.78,GR
1998,..,GL
1998,0.42,GD
1998,..,GU
1998,-1.04,GT
1998,-1.39,GN
1998,-1.88,GW
1998,-0.37,GY
1998,-1.43,HT
1998,-0.89,HN
1998,0.98,HK
1998,0.81,HU
1998,1.66,IS
1998,0.34,IN
1998,-0.75,ID
1998,-0.68,IR
1998,-1.55,IQ
1998,1.59,IE
1998,0.99,IL
1998,0.80,IT
1998,-0.25,JM
1998,1.35,JP
1998,0.30,JO
1998,-1.11,KZ
1998,-1.03,KE
1998,0.88,KI
1998,-1.15,KP
1998,0.78,KR
1998,..,XK
1998,0.61,KW
1998,-0.80,KG
1998,-0.99,LA
1998,0.24,LV
1998,-0.41,LB
1998,0.17,LS
1998,-1.80,LR
1998,-1.12,LY
1998,1.47,LI
1998,0.55,LT
1998,1.76,LU
1998,0.20,MO
1998,-0.37,MG
1998,-0.42,MW
1998,0.28,MY
1998,-0.18,MV
1998,-0.23,ML
1998,1.26,MT
1998,-0.16,MH
1998,-0.46,MR
1998,1.02,MU
1998,-0.53,MX
1998,0.88,FM
1998,-0.06,MD
1998,0.88,MC
1998,0.24,MN
1998,-0.79,ME
1998,0.13,MA
1998,-0.83,MZ
1998,-1.53,MM
1998,0.18,NA
1998,0.88,NR
1998,0.01,NP
1998,1.74,NL
1998,1.85,NZ
1998,-0.61,NI
1998,-0.68,NE
1998,-1.19,NG
1998,..,NU
1998,-0.33,MK
1998,1.95,NO
1998,0.42,OM
1998,-0.79,PK
1998,0.88,PW
1998,-0.13,PA
1998,-0.52,PG
1998,-0.83,PY
1998,-0.74,PE
1998,0.03,PH
1998,0.80,PL
1998,1.24,PT
1998,0.96,PR
1998,0.17,QA
1998,-0.11,RO
1998,-0.86,RU
1998,-1.46,RW
1998,..,RE
1998,0.96,WS
1998,0.88,SM
1998,0.05,SA
1998,0.07,SN
1998,-1.26,RS
1998,0.62,SC
1998,-1.31,SL
1998,1.24,SG
1998,0.17,SK
1998,1.18,SI
1998,0.73,SB
1998,-2.14,SO
1998,0.16,ZA
1998,..,SS
1998,1.31,ES
1998,0.06,LK
1998,0.88,KN
1998,0.88,LC
1998,0.88,VC
1998,-1.67,SD
1998,0.00,SR
1998,1.75,SE
1998,1.93,CH
1998,-0.54,SY
1998,0.26,ST
1998,0.74,TW
1998,-1.53,TJ
1998,-0.17,TZ
1998,0.51,TH
1998,-1.57,TL
1998,-0.76,TG
1998,0.88,TO
1998,0.59,TT
1998,-0.32,TN
1998,-1.41,TM
1998,0.88,TV
1998,-0.10,TR
1998,-0.65,UG
1998,-0.98,UA
1998,0.72,AE
1998,1.73,GB
1998,1.57,US
1998,0.62,UY
1998,-1.26,UZ
1998,0.33,VU
1998,-0.71,VE
1998,-0.40,VN
1998,..,VI
1998,-0.05,PS
1998,-1.39,YE
1998,-0.47,ZM
1998,-0.77,ZW
1998,-2.06,AF
1998,-0.44,AL
1998,-0.88,DZ
1998,..,AS
1998,1.25,AD
1998,-1.45,AO
1998,..,AI
1998,0.77,AG
1998,0.52,AR
1998,-0.25,AM
1998,..,AW
1998,1.43,AU
1998,1.35,AT
1998,-1.05,AZ
1998,1.01,BS
1998,0.76,BH
1998,-1.05,BD
1998,1.28,BB
1998,-1.50,BY
1998,1.01,BE
1998,0.20,BZ
1998,-0.15,BJ
1998,1.48,BM
1998,-0.41,BT
1998,0.17,BO
1998,-1.03,BA
1998,0.83,BW
1998,0.33,BR
1998,0.89,BN
1998,0.19,BG
1998,-0.23,BF
1998,-1.58,BI
1998,-0.16,KH
1998,-0.91,CM
1998,1.54,CA
1998,-0.45,CV
1998,1.01,KY
1998,-0.88,CF
1998,-1.20,TD
1998,1.38,CL
1998,-0.27,CN
1998,-0.17,CO
1998,-2.10,CD
1998,-1.30,CG
1998,..,CK
1998,0.92,CR
1998,-0.15,HR
1998,-1.32,CU
1998,1.16,CY
1998,0.92,CZ
1998,-0.29,CI
1998,1.71,DK
1998,-0.89,DJ
1998,1.01,DM
1998,-0.07,DO
1998,-0.06,EC
1998,-0.17,EG
1998,0.08,SV
1998,-1.63,GQ
1998,-1.12,ER
1998,1.20,EE
1998,-0.18,SZ
1998,-1.27,ET
1998,0.04,FJ
1998,1.76,FI
1998,0.83,FR
1998,1.01,GF
1998,0.34,GA
1998,-0.69,GM
1998,-0.70,GE
1998,1.23,DE
1998,-0.22,GH
1998,0.58,GR
1998,..,GL
1998,0.54,GD
1998,..,GU
1998,-0.15,GT
1998,-0.81,GN
1998,-1.22,GW
1998,-0.06,GY
1998,-0.95,HT
1998,-0.40,HN
1998,1.84,HK
1998,0.96,HU
1998,1.30,IS
1998,-0.44,IN
1998,-0.35,ID
1998,-1.62,IR
1998,-2.20,IQ
1998,1.64,IE
1998,1.05,IL
1998,0.71,IT
1998,0.22,JM
1998,0.55,JP
1998,0.34,JO
1998,-0.41,KZ
1998,-0.26,KE
1998,..,KI
1998,-2.13,KP
1998,0.32,KR
1998,..,XK
1998,-0.06,KW
1998,-0.19,KG
1998,-1.13,LA
1998,0.84,LV
1998,-0.50,LB
1998,-0.30,LS
1998,-1.75,LR
1998,-1.89,LY
1998,1.48,LI
1998,0.92,LT
1998,1.49,LU
1998,0.54,MO
1998,-0.80,MG
1998,-0.11,MW
1998,0.70,MY
1998,1.01,MV
1998,-0.31,ML
1998,1.01,MT
1998,..,MH
1998,-0.45,MR
1998,0.13,MU
1998,0.15,MX
1998,..,FM
1998,-0.11,MD
1998,..,MC
1998,-0.16,MN
1998,..,ME
1998,0.02,MA
1998,-0.32,MZ
1998,-1.78,MM
1998,0.47,NA
1998,..,NR
1998,-0.45,NP
1998,1.86,NL
1998,1.96,NZ
1998,-0.24,NI
1998,-0.74,NE
1998,-0.92,NG
1998,..,NU
1998,-0.37,MK
1998,1.41,NO
1998,-0.05,OM
1998,-0.65,PK
1998,..,PW
1998,0.82,PA
1998,-0.40,PG
1998,-0.55,PY
1998,0.57,PE
1998,0.24,PH
1998,0.62,PL
1998,1.09,PT
1998,1.25,PR
1998,0.05,QA
1998,0.21,RO
1998,-0.51,RU
1998,-1.35,RW
1998,..,RE
1998,0.04,WS
1998,..,SM
1998,-0.29,SA
1998,-0.17,SN
1998,-0.82,RS
1998,0.30,SC
1998,-1.49,SL
1998,2.15,SG
1998,0.50,SK
1998,1.05,SI
1998,..,SB
1998,-2.18,SO
1998,0.51,ZA
1998,..,SS
1998,1.20,ES
1998,0.16,LK
1998,..,KN
1998,..,LC
1998,..,VC
1998,-1.30,SD
1998,-0.53,SR
1998,1.16,SE
1998,1.64,CH
1998,-1.25,SY
1998,-0.64,ST
1998,1.01,TW
1998,-1.47,TJ
1998,-0.40,TZ
1998,0.11,TH
1998,..,TL
1998,-0.67,TG
1998,..,TO
1998,0.71,TT
1998,0.13,TN
1998,-1.75,TM
1998,..,TV
1998,0.36,TR
1998,0.12,UG
1998,-0.71,UA
1998,0.58,AE
1998,1.97,GB
1998,1.61,US
1998,0.91,UY
1998,-2.02,UZ
1998,..,VU
1998,-0.31,VE
1998,-0.61,VN
1998,..,VI
1998,-0.88,PS
1998,-0.60,YE
1998,-0.29,ZM
1998,-0.84,ZW
1998,-2.04,AF
1998,-0.39,AL
1998,-1.24,DZ
1998,..,AS
1998,1.53,AD
1998,-1.41,AO
1998,..,AI
1998,0.34,AG
1998,0.31,AR
1998,-0.34,AM
1998,..,AW
1998,1.41,AU
1998,1.35,AT
1998,-1.02,AZ
1998,1.16,BS
1998,-1.07,BH
1998,-0.09,BD
1998,1.27,BB
1998,-0.77,BY
1998,1.34,BE
1998,0.88,BZ
1998,0.43,BJ
1998,1.17,BM
1998,-1.10,BT
1998,0.35,BO
1998,-0.01,BA
1998,0.75,BW
1998,0.33,BR
1998,-0.72,BN
1998,0.44,BG
1998,-0.40,BF
1998,-1.44,BI
1998,-0.82,KH
1998,-1.06,CM
1998,1.55,CA
1998,0.93,CV
1998,1.60,KY
1998,-0.68,CF
1998,-0.97,TD
1998,0.62,CL
1998,-1.44,CN
1998,-0.34,CO
1998,-1.73,CD
1998,-1.47,CG
1998,..,CK
1998,1.14,CR
1998,-0.29,HR
1998,-1.58,CU
1998,0.98,CY
1998,0.97,CZ
1998,-0.64,CI
1998,1.47,DK
1998,-0.99,DJ
1998,1.09,DM
1998,0.09,DO
1998,0.11,EC
1998,-0.91,EG
1998,0.04,SV
1998,-1.56,GQ
1998,-1.23,ER
1998,1.03,EE
1998,-1.24,SZ
1998,-0.99,ET
1998,0.23,FJ
1998,1.47,FI
1998,1.17,FR
1998,0.52,GF
1998,-0.39,GA
1998,-0.92,GM
1998,-0.39,GE
1998,1.29,DE
1998,-0.19,GH
1998,1.10,GR
1998,..,GL
1998,0.72,GD
1998,..,GU
1998,-0.20,GT
1998,-1.11,GN
1998,-0.94,GW
1998,0.39,GY
1998,-0.61,HT
1998,-0.02,HN
1998,-0.11,HK
1998,1.07,HU
1998,1.43,IS
1998,0.39,IN
1998,-1.02,ID
1998,-0.86,IR
1998,-1.94,IQ
1998,1.36,IE
1998,0.62,IL
1998,1.06,IT
1998,0.73,JM
1998,0.95,JP
1998,-0.42,JO
1998,-0.76,KZ
1998,-0.87,KE
1998,1.18,KI
1998,-2.07,KP
1998,0.64,KR
1998,-1.27,XK
1998,-0.30,KW
1998,-0.81,KG
1998,-1.31,LA
1998,0.83,LV
1998,-0.40,LB
1998,-0.43,LS
1998,-0.89,LR
1998,-1.68,LY
1998,1.53,LI
1998,0.94,LT
1998,1.52,LU
1998,0.30,MO
1998,0.15,MG
1998,0.06,MW
1998,-0.42,MY
1998,-0.67,MV
1998,-0.07,ML
1998,1.14,MT
1998,1.24,MH
1998,-0.71,MR
1998,1.01,MU
1998,0.06,MX
1998,0.98,FM
1998,0.09,MD
1998,1.11,MC
1998,0.56,MN
1998,-0.59,ME
1998,-0.24,MA
1998,-0.16,MZ
1998,-1.92,MM
1998,0.33,NA
1998,1.01,NR
1998,-0.19,NP
1998,1.56,NL
1998,1.56,NZ
1998,0.10,NI
1998,-1.29,NE
1998,-1.08,NG
1998,..,NU
1998,-0.16,MK
1998,1.49,NO
1998,-0.89,OM
1998,-0.54,PK
1998,1.11,PW
1998,0.51,PA
1998,0.08,PG
1998,-0.25,PY
1998,-0.64,PE
1998,0.42,PH
1998,1.09,PL
1998,1.43,PT
1998,1.13,PR
1998,-0.78,QA
1998,0.39,RO
1998,-0.41,RU
1998,-1.41,RW
1998,..,RE
1998,0.67,WS
1998,1.30,SM
1998,-1.62,SA
1998,0.03,SN
1998,-0.97,RS
1998,0.13,SC
1998,-1.13,SL
1998,0.11,SG
1998,0.71,SK
1998,1.20,SI
1998,0.78,SB
1998,-1.82,SO
1998,0.85,ZA
1998,..,SS
1998,1.30,ES
1998,-0.15,LK
1998,1.04,KN
1998,1.08,LC
1998,1.06,VC
1998,-1.81,SD
1998,0.17,SR
1998,1.54,SE
1998,1.41,CH
1998,-1.56,SY
1998,0.51,ST
1998,0.77,TW
1998,-1.51,TJ
1998,-0.52,TZ
1998,0.38,TH
1998,-1.70,TL
1998,-1.12,TG
1998,0.25,TO
1998,0.84,TT
1998,-0.82,TN
1998,-1.66,TM
1998,1.30,TV
1998,-0.62,TR
1998,-0.86,UG
1998,-0.24,UA
1998,-0.52,AE
1998,1.20,GB
1998,1.34,US
1998,0.97,UY
1998,-1.76,UZ
1998,0.64,VU
1998,0.11,VE
1998,-1.35,VN
1998,..,VI
1998,-0.72,PS
1998,-0.78,YE
1998,-0.48,ZM
1998,-0.79,ZW
2000,-1.27,AF
2000,-0.86,AL
2000,-0.99,DZ
2000,..,AS
2000,1.31,AD
2000,-1.20,AO
2000,..,AI
2000,0.86,AG
2000,-0.17,AR
2000,-0.85,AM
2000,..,AW
2000,1.86,AU
2000,1.75,AT
2000,-1.29,AZ
2000,1.30,BS
2000,0.36,BH
2000,-1.21,BD
2000,1.52,BB
2000,-0.50,BY
2000,1.45,BE
2000,-0.04,BZ
2000,-0.70,BJ
2000,1.31,BM
2000,0.57,BT
2000,-0.48,BO
2000,-0.60,BA
2000,0.86,BW
2000,0.01,BR
2000,0.35,BN
2000,-0.18,BG
2000,0.12,BF
2000,-0.82,BI
2000,-0.97,KH
2000,-1.33,CM
2000,2.05,CA
2000,1.13,CV
2000,1.31,KY
2000,-1.20,CF
2000,-1.33,TD
2000,1.54,CL
2000,-0.21,CN
2000,-0.41,CO
2000,-1.46,CD
2000,-0.94,CG
2000,..,CK
2000,0.70,CR
2000,-0.04,HR
2000,0.36,CU
2000,1.08,CY
2000,0.15,CZ
2000,-0.78,CI
2000,2.32,DK
2000,-0.64,DJ
2000,0.86,DM
2000,-0.69,DO
2000,-0.80,EC
2000,-0.49,EG
2000,-0.75,SV
2000,-1.21,GQ
2000,0.50,ER
2000,0.84,EE
2000,-0.05,SZ
2000,-0.91,ET
2000,0.63,FJ
2000,2.37,FI
2000,1.32,FR
2000,0.86,GF
2000,-0.59,GA
2000,-0.38,GM
2000,-1.04,GE
2000,1.80,DE
2000,-0.10,GH
2000,0.63,GR
2000,..,GL
2000,0.86,GD
2000,..,GU
2000,-0.83,GT
2000,-1.05,GN
2000,-0.92,GW
2000,-0.42,GY
2000,-1.20,HT
2000,-0.97,HN
2000,1.29,HK
2000,0.72,HU
2000,2.20,IS
2000,-0.40,IN
2000,-0.91,ID
2000,-0.40,IR
2000,-1.47,IQ
2000,1.38,IE
2000,1.02,IL
2000,0.70,IT
2000,0.09,JM
2000,1.23,JP
2000,0.06,JO
2000,-1.15,KZ
2000,-1.14,KE
2000,..,KI
2000,-1.30,KP
2000,0.27,KR
2000,0.37,XK
2000,0.56,KW
2000,-1.01,KG
2000,-0.70,LA
2000,-0.04,LV
2000,-0.47,LB
2000,-0.17,LS
2000,-1.10,LR
2000,-0.85,LY
2000,1.31,LI
2000,0.37,LT
2000,1.98,LU
2000,0.41,MO
2000,-0.48,MG
2000,-0.23,MW
2000,0.29,MY
2000,-0.23,MV
2000,-0.88,ML
2000,0.92,MT
2000,..,MH
2000,-0.49,MR
2000,0.20,MU
2000,-0.07,MX
2000,..,FM
2000,-0.62,MD
2000,..,MC
2000,-0.27,MN
2000,-0.18,ME
2000,-0.23,MA
2000,-0.53,MZ
2000,-1.36,MM
2000,0.77,NA
2000,..,NR
2000,-0.57,NP
2000,2.14,NL
2000,2.18,NZ
2000,-0.94,NI
2000,-0.95,NE
2000,-1.32,NG
2000,..,NU
2000,-0.64,MK
2000,2.12,NO
2000,0.77,OM
2000,-0.89,PK
2000,..,PW
2000,-0.32,PA
2000,-0.79,PG
2000,-1.37,PY
2000,-0.40,PE
2000,-0.53,PH
2000,0.70,PL
2000,1.15,PT
2000,0.86,PR
2000,0.51,QA
2000,-0.51,RO
2000,-0.94,RU
2000,-0.73,RW
2000,..,RE
2000,-0.04,WS
2000,..,SM
2000,-0.20,SA
2000,-0.09,SN
2000,-1.16,RS
2000,0.59,SC
2000,-0.74,SL
2000,2.14,SG
2000,0.22,SK
2000,0.83,SI
2000,0.18,SB
2000,-1.23,SO
2000,0.55,ZA
2000,..,SS
2000,1.33,ES
2000,-0.20,LK
2000,..,KN
2000,..,LC
2000,..,VC
